"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3560","Vacation request - reject-button","firefox","Wed Sep 16 05:31:40 UTC 2026","passed","Wed Sep 16 05:31:43 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","6542","Moving tasks to next month free and paid type","webkit","Wed Sep 16 05:32:16 UTC 2026","passed","Wed Sep 16 05:32:22 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4157","Sick Leave request - reject-button","webkit","Wed Sep 16 05:32:07 UTC 2026","passed","Wed Sep 16 05:32:12 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2382","Validation creating task","firefox","Wed Sep 16 05:31:37 UTC 2026","passed","Wed Sep 16 05:31:39 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1409","Sign In","firefox","Wed Sep 16 05:31:45 UTC 2026","passed","Wed Sep 16 05:31:46 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1974","Incorrect data validation (Missing Dates)","chromium","Wed Sep 16 05:31:49 UTC 2026","passed","Wed Sep 16 05:31:51 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1691","Sign In","webkit","Wed Sep 16 05:32:22 UTC 2026","passed","Wed Sep 16 05:32:23 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1187","Invalid data","webkit","Wed Sep 16 05:32:25 UTC 2026","passed","Wed Sep 16 05:32:26 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3614","Vacation request - approve-button","chromium","Wed Sep 16 05:31:38 UTC 2026","passed","Wed Sep 16 05:31:42 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","6000","Sick Leave request - approve-button","firefox","Wed Sep 16 05:31:25 UTC 2026","passed","Wed Sep 16 05:31:31 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5231","Moving tasks to next month free and paid type","firefox","Wed Sep 16 05:31:39 UTC 2026","passed","Wed Sep 16 05:31:45 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2515","Validation creating task","webkit","Wed Sep 16 05:32:13 UTC 2026","passed","Wed Sep 16 05:32:16 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1145","Invalid data","firefox","Wed Sep 16 05:31:48 UTC 2026","passed","Wed Sep 16 05:31:49 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
