"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4790","Creating new task with amount","chromium","Mon Mar 16 07:14:14 UTC 2026","passed","Mon Mar 16 07:14:19 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1875","Deleting all requests","chromium","Mon Mar 16 07:14:28 UTC 2026","passed","Mon Mar 16 07:14:30 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1704","Sign In","webkit","Mon Mar 16 07:15:46 UTC 2026","passed","Mon Mar 16 07:15:48 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2342","Deleting all requests","firefox","Mon Mar 16 07:14:24 UTC 2026","passed","Mon Mar 16 07:14:27 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2669","Incorrect data validation (Missing Dates)","webkit","Mon Mar 16 07:15:47 UTC 2026","passed","Mon Mar 16 07:15:49 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","28909","Sick Leave request - approve-button","webkit","Mon Mar 16 07:14:59 UTC 2026","passed","Mon Mar 16 07:15:28 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","28843","Creating new task with free amount","webkit","Mon Mar 16 07:14:59 UTC 2026","passed","Mon Mar 16 07:15:28 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3028","Validation creating task","firefox","Mon Mar 16 07:14:14 UTC 2026","passed","Mon Mar 16 07:14:17 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1156","Invalid data","firefox","Mon Mar 16 07:14:27 UTC 2026","passed","Mon Mar 16 07:14:28 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1622","Sign In","chromium","Mon Mar 16 07:14:27 UTC 2026","passed","Mon Mar 16 07:14:29 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4569","Creating new task with amount","firefox","Mon Mar 16 07:14:09 UTC 2026","passed","Mon Mar 16 07:14:14 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1229","Invalid data","chromium","Mon Mar 16 07:14:30 UTC 2026","passed","Mon Mar 16 07:14:32 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2578","Validation creating task","webkit","Mon Mar 16 07:15:36 UTC 2026","passed","Mon Mar 16 07:15:39 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","8159","Creating new task with free amount","firefox","Mon Mar 16 07:14:00 UTC 2026","passed","Mon Mar 16 07:14:08 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4157","Vacation request - approve-button","firefox","Mon Mar 16 07:14:09 UTC 2026","passed","Mon Mar 16 07:14:13 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4688","Creating new task with free amount","chromium","Mon Mar 16 07:14:09 UTC 2026","passed","Mon Mar 16 07:14:14 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","6589","Moving tasks to next month free and paid type","firefox","Mon Mar 16 07:14:17 UTC 2026","passed","Mon Mar 16 07:14:24 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1674","Reset Password","firefox","Mon Mar 16 07:14:25 UTC 2026","passed","Mon Mar 16 07:14:27 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1841","Incorrect data validation (Missing Dates)","chromium","Mon Mar 16 07:14:26 UTC 2026","passed","Mon Mar 16 07:14:28 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4698","Vacation request - reject-button","firefox","Mon Mar 16 07:14:17 UTC 2026","passed","Mon Mar 16 07:14:22 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5532","Vacation request - reject-button","webkit","Mon Mar 16 07:15:41 UTC 2026","passed","Mon Mar 16 07:15:47 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5688","Creating new task with amount","webkit","Mon Mar 16 07:15:31 UTC 2026","passed","Mon Mar 16 07:15:36 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2344","Validation creating task","chromium","Mon Mar 16 07:14:19 UTC 2026","passed","Mon Mar 16 07:14:21 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1685","Reset Password","chromium","Mon Mar 16 07:14:29 UTC 2026","passed","Mon Mar 16 07:14:30 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","5017","Vacation request - approve-button","webkit","Mon Mar 16 07:15:31 UTC 2026","passed","Mon Mar 16 07:15:36 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4252","Vacation request - reject-button","chromium","Mon Mar 16 07:14:22 UTC 2026","passed","Mon Mar 16 07:14:26 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","7425","Moving tasks to next month free and paid type","webkit","Mon Mar 16 07:15:39 UTC 2026","passed","Mon Mar 16 07:15:46 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5219","Sick Leave request - reject-button","webkit","Mon Mar 16 07:15:36 UTC 2026","passed","Mon Mar 16 07:15:41 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4156","Sick Leave request - reject-button","firefox","Mon Mar 16 07:14:13 UTC 2026","passed","Mon Mar 16 07:14:17 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2621","Incorrect data validation (Missing Dates)","firefox","Mon Mar 16 07:14:22 UTC 2026","passed","Mon Mar 16 07:14:24 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1496","Invalid data","webkit","Mon Mar 16 07:15:50 UTC 2026","passed","Mon Mar 16 07:15:52 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
