"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6487","Moving tasks to next month free and paid type","firefox","Tue Apr 21 07:46:35 UTC 2026","passed","Tue Apr 21 07:46:41 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5746","Moving tasks to next month free and paid type","chromium","Tue Apr 21 07:46:41 UTC 2026","passed","Tue Apr 21 07:46:46 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3433","Deleting all requests","firefox","Tue Apr 21 07:46:43 UTC 2026","passed","Tue Apr 21 07:46:46 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4444","Vacation request - approve-button","chromium","Tue Apr 21 07:46:34 UTC 2026","passed","Tue Apr 21 07:46:39 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3825","Vacation request - approve-button","firefox","Tue Apr 21 07:46:28 UTC 2026","passed","Tue Apr 21 07:46:31 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","7118","Moving tasks to next month free and paid type","webkit","Tue Apr 21 07:46:52 UTC 2026","passed","Tue Apr 21 07:46:59 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4638","Vacation request - approve-button","webkit","Tue Apr 21 07:46:44 UTC 2026","passed","Tue Apr 21 07:46:48 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2185","Sign In","webkit","Tue Apr 21 07:46:59 UTC 2026","passed","Tue Apr 21 07:47:01 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4207","Creating new task with free amount","chromium","Tue Apr 21 07:46:29 UTC 2026","passed","Tue Apr 21 07:46:33 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4264","Vacation request - reject-button","webkit","Tue Apr 21 07:46:53 UTC 2026","passed","Tue Apr 21 07:46:57 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","10909","Sick Leave request - approve-button","webkit","Tue Apr 21 07:46:32 UTC 2026","passed","Tue Apr 21 07:46:43 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5975","Sick Leave request - approve-button","firefox","Tue Apr 21 07:46:21 UTC 2026","passed","Tue Apr 21 07:46:27 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2221","Validation creating task","chromium","Tue Apr 21 07:46:38 UTC 2026","passed","Tue Apr 21 07:46:41 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2053","Reset Password","firefox","Tue Apr 21 07:46:43 UTC 2026","passed","Tue Apr 21 07:46:45 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2280","Incorrect data validation (Missing Dates)","webkit","Tue Apr 21 07:46:57 UTC 2026","passed","Tue Apr 21 07:46:59 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","6515","Creating new task with free amount","firefox","Tue Apr 21 07:46:21 UTC 2026","passed","Tue Apr 21 07:46:27 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3706","Sick Leave request - reject-button","firefox","Tue Apr 21 07:46:31 UTC 2026","passed","Tue Apr 21 07:46:35 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2100","Incorrect data validation (Missing Dates)","chromium","Tue Apr 21 07:46:47 UTC 2026","passed","Tue Apr 21 07:46:49 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1664","Reset Password","webkit","Tue Apr 21 07:47:01 UTC 2026","passed","Tue Apr 21 07:47:03 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1162","Invalid data","webkit","Tue Apr 21 07:47:03 UTC 2026","passed","Tue Apr 21 07:47:04 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2396","Incorrect data validation (Missing Dates)","firefox","Tue Apr 21 07:46:40 UTC 2026","passed","Tue Apr 21 07:46:43 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1355","Invalid data","chromium","Tue Apr 21 07:46:50 UTC 2026","passed","Tue Apr 21 07:46:51 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4364","Sick Leave request - approve-button","chromium","Tue Apr 21 07:46:29 UTC 2026","passed","Tue Apr 21 07:46:34 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1074","Invalid data","firefox","Tue Apr 21 07:46:45 UTC 2026","passed","Tue Apr 21 07:46:46 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1729","Sign In","firefox","Tue Apr 21 07:46:41 UTC 2026","passed","Tue Apr 21 07:46:43 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3967","Vacation request - reject-button","chromium","Tue Apr 21 07:46:43 UTC 2026","passed","Tue Apr 21 07:46:46 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2582","Validation creating task","webkit","Tue Apr 21 07:46:49 UTC 2026","passed","Tue Apr 21 07:46:52 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
