"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2159","Sign In","webkit","Fri Aug 28 12:25:06 UTC 2026","passed","Fri Aug 28 12:25:08 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1994","Incorrect data validation (Missing Dates)","firefox","Fri Aug 28 12:24:26 UTC 2026","passed","Fri Aug 28 12:24:28 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2569","Validation creating task","webkit","Fri Aug 28 12:25:12 UTC 2026","passed","Fri Aug 28 12:25:14 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5805","Moving tasks to next month free and paid type","chromium","Fri Aug 28 12:24:32 UTC 2026","passed","Fri Aug 28 12:24:38 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4971","Creating new task with free amount","chromium","Fri Aug 28 12:24:18 UTC 2026","passed","Fri Aug 28 12:24:23 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3622","Sick Leave request - reject-button","firefox","Fri Aug 28 12:24:18 UTC 2026","passed","Fri Aug 28 12:24:22 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","8673","Creating new task with free amount","firefox","Fri Aug 28 12:24:05 UTC 2026","passed","Fri Aug 28 12:24:13 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3226","Deleting all requests","chromium","Fri Aug 28 12:24:40 UTC 2026","passed","Fri Aug 28 12:24:43 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4675","Sick Leave request - reject-button","chromium","Fri Aug 28 12:24:29 UTC 2026","passed","Fri Aug 28 12:24:33 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1113","Invalid data","firefox","Fri Aug 28 12:24:31 UTC 2026","passed","Fri Aug 28 12:24:32 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","30156","Creating new task with free amount","webkit","Fri Aug 28 12:24:34 UTC 2026","broken","Fri Aug 28 12:25:04 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3132","Deleting all requests","webkit","Fri Aug 28 12:25:03 UTC 2026","passed","Fri Aug 28 12:25:06 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5082","Moving tasks to next month free and paid type","firefox","Fri Aug 28 12:24:22 UTC 2026","passed","Fri Aug 28 12:24:27 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1517","Sign In","firefox","Fri Aug 28 12:24:27 UTC 2026","passed","Fri Aug 28 12:24:29 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4409","Creating new task with amount","firefox","Fri Aug 28 12:24:15 UTC 2026","passed","Fri Aug 28 12:24:19 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","6040","Moving tasks to next month free and paid type","webkit","Fri Aug 28 12:25:15 UTC 2026","passed","Fri Aug 28 12:25:21 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5234","Sick Leave request - approve-button","chromium","Fri Aug 28 12:24:18 UTC 2026","passed","Fri Aug 28 12:24:23 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4197","Vacation request - reject-button","webkit","Fri Aug 28 12:24:57 UTC 2026","passed","Fri Aug 28 12:25:01 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2472","Reset Password","webkit","Fri Aug 28 12:25:08 UTC 2026","passed","Fri Aug 28 12:25:11 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4187","Vacation request - reject-button","firefox","Fri Aug 28 12:24:22 UTC 2026","passed","Fri Aug 28 12:24:26 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1460","Invalid data","webkit","Fri Aug 28 12:25:11 UTC 2026","passed","Fri Aug 28 12:25:12 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
