"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4874","Vacation request - approve-button","webkit","Tue Jun 02 05:25:49 UTC 2026","passed","Tue Jun 02 05:25:54 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1859","Reset Password","firefox","Tue Jun 02 05:25:35 UTC 2026","passed","Tue Jun 02 05:25:37 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3886","Vacation request - reject-button","webkit","Tue Jun 02 05:25:59 UTC 2026","passed","Tue Jun 02 05:26:03 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4210","Vacation request - approve-button","chromium","Tue Jun 02 05:25:36 UTC 2026","passed","Tue Jun 02 05:25:40 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","6220","Creating new task with free amount","firefox","Tue Jun 02 05:25:14 UTC 2026","passed","Tue Jun 02 05:25:21 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","6047","Sick Leave request - approve-button","firefox","Tue Jun 02 05:25:14 UTC 2026","passed","Tue Jun 02 05:25:21 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5314","Moving tasks to next month free and paid type","firefox","Tue Jun 02 05:25:28 UTC 2026","passed","Tue Jun 02 05:25:33 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4021","Sick Leave request - reject-button","firefox","Tue Jun 02 05:25:25 UTC 2026","passed","Tue Jun 02 05:25:29 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4992","Moving tasks to next month free and paid type","chromium","Tue Jun 02 05:25:43 UTC 2026","passed","Tue Jun 02 05:25:48 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4395","Creating new task with free amount","chromium","Tue Jun 02 05:25:30 UTC 2026","passed","Tue Jun 02 05:25:35 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2044","Incorrect data validation (Missing Dates)","chromium","Tue Jun 02 05:25:48 UTC 2026","passed","Tue Jun 02 05:25:50 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1853","Sign In","chromium","Tue Jun 02 05:25:48 UTC 2026","passed","Tue Jun 02 05:25:50 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2662","Validation creating task","firefox","Tue Jun 02 05:25:25 UTC 2026","passed","Tue Jun 02 05:25:28 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4075","Creating new task with amount","firefox","Tue Jun 02 05:25:21 UTC 2026","passed","Tue Jun 02 05:25:25 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5086","Creating new task with amount","webkit","Tue Jun 02 05:25:49 UTC 2026","passed","Tue Jun 02 05:25:54 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4636","Sick Leave request - approve-button","chromium","Tue Jun 02 05:25:30 UTC 2026","passed","Tue Jun 02 05:25:35 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2412","Reset Password","chromium","Tue Jun 02 05:25:50 UTC 2026","passed","Tue Jun 02 05:25:52 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
