"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1729","Sign In","webkit","Sat Aug 22 02:10:51 UTC 2026","passed","Sat Aug 22 02:10:53 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4772","Creating new task with amount","firefox","Sat Aug 22 02:10:09 UTC 2026","passed","Sat Aug 22 02:10:13 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3954","Vacation request - reject-button","firefox","Sat Aug 22 02:10:17 UTC 2026","passed","Sat Aug 22 02:10:21 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2983","Deleting all requests","firefox","Sat Aug 22 02:10:23 UTC 2026","passed","Sat Aug 22 02:10:26 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3824","Vacation request - approve-button","chromium","Sat Aug 22 02:10:17 UTC 2026","passed","Sat Aug 22 02:10:21 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1956","Incorrect data validation (Missing Dates)","firefox","Sat Aug 22 02:10:21 UTC 2026","passed","Sat Aug 22 02:10:23 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","7030","Moving tasks to next month free and paid type","webkit","Sat Aug 22 02:10:44 UTC 2026","passed","Sat Aug 22 02:10:51 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4301","Creating new task with amount","chromium","Sat Aug 22 02:10:17 UTC 2026","passed","Sat Aug 22 02:10:22 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1232","Invalid data","chromium","Sat Aug 22 02:10:33 UTC 2026","passed","Sat Aug 22 02:10:34 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","6776","Sick Leave request - approve-button","firefox","Sat Aug 22 02:10:01 UTC 2026","passed","Sat Aug 22 02:10:08 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
