"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3540","Validation creating task","webkit","Sun Aug 09 02:59:01 UTC 2026","passed","Sun Aug 09 02:59:04 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2513","Sign In","firefox","Sun Aug 09 02:58:47 UTC 2026","passed","Sun Aug 09 02:58:50 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4077","Vacation request - reject-button","firefox","Sun Aug 09 02:58:42 UTC 2026","passed","Sun Aug 09 02:58:46 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2531","Validation creating task","chromium","Sun Aug 09 02:58:52 UTC 2026","passed","Sun Aug 09 02:58:55 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2277","Deleting all requests","firefox","Sun Aug 09 02:58:49 UTC 2026","passed","Sun Aug 09 02:58:51 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4808","Vacation request - approve-button","webkit","Sun Aug 09 02:58:56 UTC 2026","passed","Sun Aug 09 02:59:00 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5484","Vacation request - approve-button","chromium","Sun Aug 09 02:58:47 UTC 2026","passed","Sun Aug 09 02:58:52 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4351","Vacation request - approve-button","firefox","Sun Aug 09 02:58:33 UTC 2026","passed","Sun Aug 09 02:58:38 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1839","Sign In","chromium","Sun Aug 09 02:59:01 UTC 2026","passed","Sun Aug 09 02:59:02 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1965","Sign In","webkit","Sun Aug 09 02:59:12 UTC 2026","passed","Sun Aug 09 02:59:14 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1988","Deleting all requests","chromium","Sun Aug 09 02:59:02 UTC 2026","passed","Sun Aug 09 02:59:04 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1287","Invalid data","chromium","Sun Aug 09 02:59:04 UTC 2026","passed","Sun Aug 09 02:59:06 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3448","Deleting all requests","webkit","Sun Aug 09 02:59:13 UTC 2026","passed","Sun Aug 09 02:59:16 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3989","Sick Leave request - reject-button","firefox","Sun Aug 09 02:58:38 UTC 2026","passed","Sun Aug 09 02:58:42 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2702","Incorrect data validation (Missing Dates)","firefox","Sun Aug 09 02:58:46 UTC 2026","passed","Sun Aug 09 02:58:49 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1996","Incorrect data validation (Missing Dates)","chromium","Sun Aug 09 02:59:00 UTC 2026","passed","Sun Aug 09 02:59:02 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1243","Invalid data","firefox","Sun Aug 09 02:58:51 UTC 2026","passed","Sun Aug 09 02:58:53 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1680","Reset Password","firefox","Sun Aug 09 02:58:50 UTC 2026","passed","Sun Aug 09 02:58:51 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4770","Vacation request - reject-button","webkit","Sun Aug 09 02:59:06 UTC 2026","passed","Sun Aug 09 02:59:11 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5893","Moving tasks to next month free and paid type","chromium","Sun Aug 09 02:58:55 UTC 2026","passed","Sun Aug 09 02:59:01 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5037","Sick Leave request - approve-button","chromium","Sun Aug 09 02:58:40 UTC 2026","passed","Sun Aug 09 02:58:45 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","6001","Moving tasks to next month free and paid type","firefox","Sun Aug 09 02:58:41 UTC 2026","passed","Sun Aug 09 02:58:47 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","7985","Moving tasks to next month free and paid type","webkit","Sun Aug 09 02:59:04 UTC 2026","passed","Sun Aug 09 02:59:12 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5372","Creating new task with amount","firefox","Sun Aug 09 02:58:33 UTC 2026","passed","Sun Aug 09 02:58:39 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
