"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1866","Deleting all requests","chromium","Mon Apr 13 08:00:46 UTC 2026","passed","Mon Apr 13 08:00:48 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","6114","Moving tasks to next month free and paid type","firefox","Mon Apr 13 08:00:42 UTC 2026","passed","Mon Apr 13 08:00:48 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5938","Creating new task with amount","firefox","Mon Apr 13 08:00:33 UTC 2026","passed","Mon Apr 13 08:00:38 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2724","Validation creating task","firefox","Mon Apr 13 08:00:39 UTC 2026","passed","Mon Apr 13 08:00:42 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1757","Reset Password","webkit","Mon Apr 13 08:00:58 UTC 2026","passed","Mon Apr 13 08:00:59 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","6292","Vacation request - reject-button","webkit","Mon Apr 13 08:00:47 UTC 2026","passed","Mon Apr 13 08:00:53 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3159","Deleting all requests","firefox","Mon Apr 13 08:00:47 UTC 2026","passed","Mon Apr 13 08:00:50 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","14392","Creating new task with free amount","webkit","Mon Apr 13 08:00:23 UTC 2026","passed","Mon Apr 13 08:00:38 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","12534","Sick Leave request - approve-button","webkit","Mon Apr 13 08:00:23 UTC 2026","passed","Mon Apr 13 08:00:36 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","6000","Vacation request - approve-button","webkit","Mon Apr 13 08:00:37 UTC 2026","passed","Mon Apr 13 08:00:43 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1239","Invalid data","firefox","Mon Apr 13 08:00:53 UTC 2026","passed","Mon Apr 13 08:00:54 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4396","Vacation request - approve-button","firefox","Mon Apr 13 08:00:31 UTC 2026","passed","Mon Apr 13 08:00:35 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2756","Sign In","firefox","Mon Apr 13 08:00:48 UTC 2026","passed","Mon Apr 13 08:00:51 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1722","Reset Password","chromium","Mon Apr 13 08:00:50 UTC 2026","passed","Mon Apr 13 08:00:52 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2028","Reset Password","firefox","Mon Apr 13 08:00:51 UTC 2026","passed","Mon Apr 13 08:00:53 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3705","Vacation request - approve-button","chromium","Mon Apr 13 08:00:32 UTC 2026","passed","Mon Apr 13 08:00:36 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3313","Deleting all requests","webkit","Mon Apr 13 08:00:56 UTC 2026","passed","Mon Apr 13 08:00:59 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1975","Incorrect data validation (Missing Dates)","chromium","Mon Apr 13 08:00:44 UTC 2026","passed","Mon Apr 13 08:00:46 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3110","Validation creating task","webkit","Mon Apr 13 08:00:44 UTC 2026","passed","Mon Apr 13 08:00:47 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","29932","Sick Leave request - approve-button","firefox","Mon Apr 13 08:00:00 UTC 2026","passed","Mon Apr 13 08:00:30 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","22294","Creating new task with free amount","chromium","Mon Apr 13 08:00:09 UTC 2026","passed","Mon Apr 13 08:00:31 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","8185","Moving tasks to next month free and paid type","webkit","Mon Apr 13 08:00:47 UTC 2026","passed","Mon Apr 13 08:00:56 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4418","Sick Leave request - reject-button","firefox","Mon Apr 13 08:00:35 UTC 2026","passed","Mon Apr 13 08:00:39 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5682","Creating new task with amount","webkit","Mon Apr 13 08:00:38 UTC 2026","passed","Mon Apr 13 08:00:44 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2520","Incorrect data validation (Missing Dates)","firefox","Mon Apr 13 08:00:45 UTC 2026","passed","Mon Apr 13 08:00:47 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3858","Sick Leave request - reject-button","chromium","Mon Apr 13 08:00:36 UTC 2026","passed","Mon Apr 13 08:00:40 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2686","Incorrect data validation (Missing Dates)","webkit","Mon Apr 13 08:00:53 UTC 2026","passed","Mon Apr 13 08:00:56 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","11049","Moving tasks to next month free and paid type","chromium","Mon Apr 13 08:00:39 UTC 2026","failed","Mon Apr 13 08:00:50 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5102","Vacation request - reject-button","firefox","Mon Apr 13 08:00:39 UTC 2026","passed","Mon Apr 13 08:00:45 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4192","Creating new task with amount","chromium","Mon Apr 13 08:00:32 UTC 2026","passed","Mon Apr 13 08:00:36 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","22094","Sick Leave request - approve-button","chromium","Mon Apr 13 08:00:09 UTC 2026","passed","Mon Apr 13 08:00:31 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","30108","Creating new task with free amount","firefox","Mon Apr 13 08:00:00 UTC 2026","broken","Mon Apr 13 08:00:30 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4273","Sick Leave request - reject-button","webkit","Mon Apr 13 08:00:43 UTC 2026","passed","Mon Apr 13 08:00:47 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1176","Invalid data","webkit","Mon Apr 13 08:00:59 UTC 2026","passed","Mon Apr 13 08:01:01 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1235","Invalid data","chromium","Mon Apr 13 08:00:52 UTC 2026","passed","Mon Apr 13 08:00:53 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2298","Sign In","chromium","Mon Apr 13 08:00:48 UTC 2026","passed","Mon Apr 13 08:00:50 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1998","Sign In","webkit","Mon Apr 13 08:00:56 UTC 2026","passed","Mon Apr 13 08:00:58 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4317","Vacation request - reject-button","chromium","Mon Apr 13 08:00:40 UTC 2026","passed","Mon Apr 13 08:00:44 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2561","Validation creating task","chromium","Mon Apr 13 08:00:36 UTC 2026","passed","Mon Apr 13 08:00:39 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
