"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3795","Sick Leave request - reject-button","firefox","Fri Sep 25 05:39:11 UTC 2026","passed","Fri Sep 25 05:39:14 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3722","Vacation request - reject-button","webkit","Fri Sep 25 05:39:31 UTC 2026","passed","Fri Sep 25 05:39:35 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4691","Sick Leave request - approve-button","chromium","Fri Sep 25 05:39:20 UTC 2026","passed","Fri Sep 25 05:39:25 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4127","Creating new task with amount","firefox","Fri Sep 25 05:39:08 UTC 2026","passed","Fri Sep 25 05:39:12 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1721","Reset Password","firefox","Fri Sep 25 05:39:21 UTC 2026","passed","Fri Sep 25 05:39:23 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1618","Sign In","chromium","Fri Sep 25 05:39:40 UTC 2026","passed","Fri Sep 25 05:39:42 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3585","Vacation request - approve-button","firefox","Fri Sep 25 05:39:07 UTC 2026","passed","Fri Sep 25 05:39:11 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3036","Deleting all requests","webkit","Fri Sep 25 05:39:37 UTC 2026","passed","Fri Sep 25 05:39:40 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4697","Creating new task with amount","webkit","Fri Sep 25 05:39:24 UTC 2026","passed","Fri Sep 25 05:39:28 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","10693","Sick Leave request - approve-button","webkit","Fri Sep 25 05:39:12 UTC 2026","passed","Fri Sep 25 05:39:22 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3937","Vacation request - reject-button","firefox","Fri Sep 25 05:39:14 UTC 2026","passed","Fri Sep 25 05:39:18 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4172","Vacation request - approve-button","webkit","Fri Sep 25 05:39:23 UTC 2026","passed","Fri Sep 25 05:39:27 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","11527","Creating new task with free amount","webkit","Fri Sep 25 05:39:12 UTC 2026","passed","Fri Sep 25 05:39:23 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1156","Invalid data","webkit","Fri Sep 25 05:39:40 UTC 2026","passed","Fri Sep 25 05:39:41 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","6950","Creating new task with free amount","firefox","Fri Sep 25 05:39:00 UTC 2026","passed","Fri Sep 25 05:39:07 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1989","Deleting all requests","chromium","Fri Sep 25 05:39:41 UTC 2026","passed","Fri Sep 25 05:39:43 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","6229","Moving tasks to next month free and paid type","chromium","Fri Sep 25 05:39:34 UTC 2026","passed","Fri Sep 25 05:39:40 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5161","Creating new task with amount","chromium","Fri Sep 25 05:39:27 UTC 2026","passed","Fri Sep 25 05:39:32 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5206","Moving tasks to next month free and paid type","firefox","Fri Sep 25 05:39:14 UTC 2026","passed","Fri Sep 25 05:39:19 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","6002","Moving tasks to next month free and paid type","webkit","Fri Sep 25 05:39:31 UTC 2026","passed","Fri Sep 25 05:39:37 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
