"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8508","Sick Leave request - approve-button","firefox","Sun Jul 26 04:21:42 UTC 2026","passed","Sun Jul 26 04:21:50 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2358","Incorrect data validation (Missing Dates)","firefox","Sun Jul 26 04:22:04 UTC 2026","passed","Sun Jul 26 04:22:07 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5559","Creating new task with amount","webkit","Sun Jul 26 04:22:35 UTC 2026","passed","Sun Jul 26 04:22:41 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2134","Reset Password","firefox","Sun Jul 26 04:22:07 UTC 2026","passed","Sun Jul 26 04:22:09 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4977","Sick Leave request - reject-button","webkit","Sun Jul 26 04:22:39 UTC 2026","passed","Sun Jul 26 04:22:44 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4836","Sick Leave request - approve-button","chromium","Sun Jul 26 04:21:47 UTC 2026","passed","Sun Jul 26 04:21:52 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4551","Creating new task with amount","chromium","Sun Jul 26 04:21:53 UTC 2026","passed","Sun Jul 26 04:21:57 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","9213","Creating new task with free amount","firefox","Sun Jul 26 04:21:42 UTC 2026","passed","Sun Jul 26 04:21:51 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3853","Vacation request - reject-button","chromium","Sun Jul 26 04:22:01 UTC 2026","passed","Sun Jul 26 04:22:05 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4098","Vacation request - approve-button","firefox","Sun Jul 26 04:21:51 UTC 2026","passed","Sun Jul 26 04:21:55 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1252","Invalid data","chromium","Sun Jul 26 04:22:10 UTC 2026","passed","Sun Jul 26 04:22:11 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
