"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1268","Invalid data","chromium","Thu May 21 05:05:23 UTC 2026","passed","Thu May 21 05:05:24 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3493","Vacation request - approve-button","webkit","Thu May 21 05:05:29 UTC 2026","passed","Thu May 21 05:05:32 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1876","Incorrect data validation (Missing Dates)","chromium","Thu May 21 05:05:45 UTC 2026","passed","Thu May 21 05:05:47 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4726","Creating new task with amount","chromium","Thu May 21 05:05:07 UTC 2026","passed","Thu May 21 05:05:11 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4264","Vacation request - approve-button","firefox","Thu May 21 05:04:54 UTC 2026","passed","Thu May 21 05:04:58 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2541","Validation creating task","chromium","Thu May 21 05:05:11 UTC 2026","passed","Thu May 21 05:05:14 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2050","Validation creating task","webkit","Thu May 21 05:05:16 UTC 2026","passed","Thu May 21 05:05:18 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","30072","Vacation request - approve-button","chromium","Thu May 21 05:05:07 UTC 2026","broken","Thu May 21 05:05:37 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1480","Sign In","webkit","Thu May 21 05:05:24 UTC 2026","passed","Thu May 21 05:05:25 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","6547","Creating new task with free amount","firefox","Thu May 21 05:04:47 UTC 2026","passed","Thu May 21 05:04:54 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","13332","Creating new task with free amount","webkit","Thu May 21 05:04:57 UTC 2026","passed","Thu May 21 05:05:10 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3261","Vacation request - reject-button","webkit","Thu May 21 05:05:36 UTC 2026","passed","Thu May 21 05:05:39 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4153","Vacation request - reject-button","firefox","Thu May 21 05:05:02 UTC 2026","passed","Thu May 21 05:05:06 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3157","Sick Leave request - reject-button","webkit","Thu May 21 05:05:32 UTC 2026","passed","Thu May 21 05:05:36 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2067","Deleting all requests","webkit","Thu May 21 05:05:41 UTC 2026","passed","Thu May 21 05:05:43 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1643","Reset Password","chromium","Thu May 21 05:05:21 UTC 2026","passed","Thu May 21 05:05:23 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","30245","Sick Leave request - approve-button","webkit","Thu May 21 05:04:57 UTC 2026","broken","Thu May 21 05:05:27 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1053","Invalid data","webkit","Thu May 21 05:05:27 UTC 2026","passed","Thu May 21 05:05:28 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
