"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4203","Vacation request - reject-button","webkit","Wed Dec 17 06:30:39 UTC 2025","passed","Wed Dec 17 06:30:44 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1870","Sign In","chromium","Wed Dec 17 06:30:34 UTC 2025","passed","Wed Dec 17 06:30:36 UTC 2025","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1841","Reset Password","webkit","Wed Dec 17 06:30:48 UTC 2025","passed","Wed Dec 17 06:30:50 UTC 2025","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1145","Invalid data","webkit","Wed Dec 17 06:30:50 UTC 2025","passed","Wed Dec 17 06:30:51 UTC 2025","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2842","Incorrect data validation (Missing Dates)","webkit","Wed Dec 17 06:30:44 UTC 2025","passed","Wed Dec 17 06:30:47 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4135","Sick Leave request - reject-button","chromium","Wed Dec 17 06:30:23 UTC 2025","passed","Wed Dec 17 06:30:27 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1126","Invalid data","firefox","Wed Dec 17 06:30:29 UTC 2025","passed","Wed Dec 17 06:30:30 UTC 2025","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1599","Sign In","webkit","Wed Dec 17 06:30:46 UTC 2025","passed","Wed Dec 17 06:30:48 UTC 2025","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2011","Incorrect data validation (Missing Dates)","chromium","Wed Dec 17 06:30:32 UTC 2025","passed","Wed Dec 17 06:30:34 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2075","Validation creating task","firefox","Wed Dec 17 06:30:17 UTC 2025","passed","Wed Dec 17 06:30:19 UTC 2025","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","6356","Creating new task with free amount","firefox","Wed Dec 17 06:30:05 UTC 2025","passed","Wed Dec 17 06:30:11 UTC 2025","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2702","Validation creating task","webkit","Wed Dec 17 06:30:37 UTC 2025","passed","Wed Dec 17 06:30:40 UTC 2025","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4418","Creating new task with amount","firefox","Wed Dec 17 06:30:12 UTC 2025","passed","Wed Dec 17 06:30:17 UTC 2025","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","6527","Sick Leave request - approve-button","firefox","Wed Dec 17 06:30:05 UTC 2025","passed","Wed Dec 17 06:30:11 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1736","Reset Password","chromium","Wed Dec 17 06:30:36 UTC 2025","passed","Wed Dec 17 06:30:38 UTC 2025","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3402","Validation creating task","chromium","Wed Dec 17 06:30:24 UTC 2025","passed","Wed Dec 17 06:30:28 UTC 2025","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4221","Vacation request - reject-button","chromium","Wed Dec 17 06:30:27 UTC 2025","passed","Wed Dec 17 06:30:32 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4379","Sick Leave request - approve-button","chromium","Wed Dec 17 06:30:14 UTC 2025","passed","Wed Dec 17 06:30:18 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4378","Vacation request - reject-button","firefox","Wed Dec 17 06:30:20 UTC 2025","passed","Wed Dec 17 06:30:24 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4079","Sick Leave request - reject-button","webkit","Wed Dec 17 06:30:35 UTC 2025","passed","Wed Dec 17 06:30:39 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1266","Invalid data","chromium","Wed Dec 17 06:30:38 UTC 2025","passed","Wed Dec 17 06:30:39 UTC 2025","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","5832","Moving tasks to next month free and paid type","firefox","Wed Dec 17 06:30:19 UTC 2025","passed","Wed Dec 17 06:30:24 UTC 2025","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1828","Reset Password","firefox","Wed Dec 17 06:30:27 UTC 2025","passed","Wed Dec 17 06:30:29 UTC 2025","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4409","Creating new task with free amount","chromium","Wed Dec 17 06:30:14 UTC 2025","passed","Wed Dec 17 06:30:18 UTC 2025","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","9396","Creating new task with free amount","webkit","Wed Dec 17 06:30:22 UTC 2025","passed","Wed Dec 17 06:30:32 UTC 2025","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2107","Deleting all requests","chromium","Wed Dec 17 06:30:34 UTC 2025","passed","Wed Dec 17 06:30:36 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4861","Creating new task with amount","chromium","Wed Dec 17 06:30:19 UTC 2025","passed","Wed Dec 17 06:30:24 UTC 2025","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2594","Deleting all requests","webkit","Wed Dec 17 06:30:47 UTC 2025","passed","Wed Dec 17 06:30:49 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","8319","Sick Leave request - approve-button","webkit","Wed Dec 17 06:30:22 UTC 2025","passed","Wed Dec 17 06:30:30 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2429","Incorrect data validation (Missing Dates)","firefox","Wed Dec 17 06:30:24 UTC 2025","passed","Wed Dec 17 06:30:27 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3735","Vacation request - approve-button","firefox","Wed Dec 17 06:30:12 UTC 2025","passed","Wed Dec 17 06:30:16 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","6268","Moving tasks to next month free and paid type","webkit","Wed Dec 17 06:30:40 UTC 2025","passed","Wed Dec 17 06:30:46 UTC 2025","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4194","Sick Leave request - reject-button","firefox","Wed Dec 17 06:30:16 UTC 2025","passed","Wed Dec 17 06:30:20 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2790","Sign In","firefox","Wed Dec 17 06:30:25 UTC 2025","passed","Wed Dec 17 06:30:27 UTC 2025","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4018","Vacation request - approve-button","webkit","Wed Dec 17 06:30:31 UTC 2025","passed","Wed Dec 17 06:30:35 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4880","Creating new task with amount","webkit","Wed Dec 17 06:30:32 UTC 2025","passed","Wed Dec 17 06:30:37 UTC 2025","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2836","Deleting all requests","firefox","Wed Dec 17 06:30:27 UTC 2025","passed","Wed Dec 17 06:30:29 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","6272","Moving tasks to next month free and paid type","chromium","Wed Dec 17 06:30:28 UTC 2025","passed","Wed Dec 17 06:30:34 UTC 2025","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3971","Vacation request - approve-button","chromium","Wed Dec 17 06:30:19 UTC 2025","passed","Wed Dec 17 06:30:23 UTC 2025","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
