"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1791","Sign In","chromium","Sat Sep 12 05:17:45 UTC 2026","passed","Sat Sep 12 05:17:47 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","6164","Creating new task with free amount","chromium","Sat Sep 12 05:17:25 UTC 2026","passed","Sat Sep 12 05:17:31 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1847","Reset Password","webkit","Sat Sep 12 05:18:01 UTC 2026","passed","Sat Sep 12 05:18:03 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","6077","Moving tasks to next month free and paid type","firefox","Sat Sep 12 05:17:49 UTC 2026","passed","Sat Sep 12 05:17:55 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5455","Vacation request - reject-button","firefox","Sat Sep 12 05:17:49 UTC 2026","passed","Sat Sep 12 05:17:55 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1636","Sign In","firefox","Sat Sep 12 05:17:55 UTC 2026","passed","Sat Sep 12 05:17:57 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","8233","Creating new task with free amount","firefox","Sat Sep 12 05:17:32 UTC 2026","passed","Sat Sep 12 05:17:41 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","14660","Sick Leave request - approve-button","webkit","Sat Sep 12 05:17:28 UTC 2026","passed","Sat Sep 12 05:17:43 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5851","Creating new task with amount","webkit","Sat Sep 12 05:17:43 UTC 2026","passed","Sat Sep 12 05:17:49 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","6549","Sick Leave request - reject-button","chromium","Sat Sep 12 05:17:35 UTC 2026","passed","Sat Sep 12 05:17:42 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2257","Validation creating task","firefox","Sat Sep 12 05:17:47 UTC 2026","passed","Sat Sep 12 05:17:49 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1212","Invalid data","firefox","Sat Sep 12 05:17:59 UTC 2026","passed","Sat Sep 12 05:18:01 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1699","Invalid data","chromium","Sat Sep 12 05:17:49 UTC 2026","passed","Sat Sep 12 05:17:51 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4202","Sick Leave request - reject-button","firefox","Sat Sep 12 05:17:45 UTC 2026","passed","Sat Sep 12 05:17:49 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4106","Vacation request - reject-button","chromium","Sat Sep 12 05:17:42 UTC 2026","passed","Sat Sep 12 05:17:46 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","7093","Moving tasks to next month free and paid type","webkit","Sat Sep 12 05:17:52 UTC 2026","passed","Sat Sep 12 05:17:59 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2087","Incorrect data validation (Missing Dates)","firefox","Sat Sep 12 05:17:55 UTC 2026","passed","Sat Sep 12 05:17:57 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1164","Invalid data","webkit","Sat Sep 12 05:18:03 UTC 2026","passed","Sat Sep 12 05:18:04 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","7763","Sick Leave request - approve-button","firefox","Sat Sep 12 05:17:32 UTC 2026","passed","Sat Sep 12 05:17:40 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
