"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3468","Vacation request - reject-button","firefox","Wed Aug 19 02:16:24 UTC 2026","passed","Wed Aug 19 02:16:28 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2225","Sign In","webkit","Wed Aug 19 02:30:55 UTC 2026","passed","Wed Aug 19 02:30:57 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4185","Creating new task with amount","firefox","Wed Aug 19 02:16:16 UTC 2026","passed","Wed Aug 19 02:16:21 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4684","Vacation request - reject-button","webkit","Wed Aug 19 02:30:48 UTC 2026","passed","Wed Aug 19 02:30:52 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1898","Reset Password","webkit","Wed Aug 19 02:30:57 UTC 2026","passed","Wed Aug 19 02:30:59 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3854","Vacation request - reject-button","chromium","Wed Aug 19 02:20:06 UTC 2026","passed","Wed Aug 19 02:20:10 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2128","Validation creating task","chromium","Wed Aug 19 02:20:03 UTC 2026","passed","Wed Aug 19 02:20:05 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1817","Reset Password","chromium","Wed Aug 19 02:20:13 UTC 2026","passed","Wed Aug 19 02:20:14 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1312","Invalid data","chromium","Wed Aug 19 02:20:14 UTC 2026","passed","Wed Aug 19 02:20:16 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1599","Sign In","chromium","Wed Aug 19 02:20:11 UTC 2026","passed","Wed Aug 19 02:20:13 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2109","Incorrect data validation (Missing Dates)","chromium","Wed Aug 19 02:20:10 UTC 2026","passed","Wed Aug 19 02:20:12 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4557","Creating new task with free amount","chromium","Wed Aug 19 02:19:52 UTC 2026","passed","Wed Aug 19 02:19:57 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5852","Moving tasks to next month free and paid type","chromium","Wed Aug 19 02:20:05 UTC 2026","passed","Wed Aug 19 02:20:11 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","6076","Sick Leave request - approve-button","firefox","Wed Aug 19 02:16:09 UTC 2026","passed","Wed Aug 19 02:16:15 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2541","Incorrect data validation (Missing Dates)","webkit","Wed Aug 19 02:30:52 UTC 2026","passed","Wed Aug 19 02:30:55 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4748","Vacation request - approve-button","webkit","Wed Aug 19 02:30:38 UTC 2026","passed","Wed Aug 19 02:30:43 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3942","Sick Leave request - reject-button","chromium","Wed Aug 19 02:20:02 UTC 2026","passed","Wed Aug 19 02:20:06 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3698","Deleting all requests","webkit","Wed Aug 19 02:30:55 UTC 2026","passed","Wed Aug 19 02:30:59 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2075","Reset Password","firefox","Wed Aug 19 02:16:29 UTC 2026","passed","Wed Aug 19 02:16:32 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2189","Incorrect data validation (Missing Dates)","firefox","Wed Aug 19 02:16:28 UTC 2026","passed","Wed Aug 19 02:16:30 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1256","Invalid data","webkit","Wed Aug 19 02:30:59 UTC 2026","passed","Wed Aug 19 02:31:00 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4406","Sick Leave request - reject-button","webkit","Wed Aug 19 02:30:43 UTC 2026","passed","Wed Aug 19 02:30:48 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5265","Creating new task with amount","chromium","Wed Aug 19 02:19:58 UTC 2026","passed","Wed Aug 19 02:20:03 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","7724","Moving tasks to next month free and paid type","webkit","Wed Aug 19 02:30:47 UTC 2026","passed","Wed Aug 19 02:30:55 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2550","Deleting all requests","firefox","Wed Aug 19 02:16:30 UTC 2026","passed","Wed Aug 19 02:16:32 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2952","Validation creating task","webkit","Wed Aug 19 02:30:44 UTC 2026","passed","Wed Aug 19 02:30:47 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
