"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4996","Vacation request - reject-button","webkit","Wed Sep 23 05:25:02 UTC 2026","passed","Wed Sep 23 05:25:07 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5260","Moving tasks to next month free and paid type","firefox","Wed Sep 23 05:24:25 UTC 2026","passed","Wed Sep 23 05:24:30 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3719","Vacation request - approve-button","firefox","Wed Sep 23 05:24:18 UTC 2026","passed","Wed Sep 23 05:24:22 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1488","Invalid data","webkit","Wed Sep 23 05:25:13 UTC 2026","passed","Wed Sep 23 05:25:14 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","6244","Moving tasks to next month free and paid type","chromium","Wed Sep 23 05:24:40 UTC 2026","passed","Wed Sep 23 05:24:46 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2198","Validation creating task","chromium","Wed Sep 23 05:24:37 UTC 2026","passed","Wed Sep 23 05:24:40 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1772","Sign In","webkit","Wed Sep 23 05:25:09 UTC 2026","passed","Wed Sep 23 05:25:11 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","5594","Sick Leave request - approve-button","chromium","Wed Sep 23 05:24:26 UTC 2026","passed","Wed Sep 23 05:24:32 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","14364","Creating new task with free amount","webkit","Wed Sep 23 05:24:37 UTC 2026","passed","Wed Sep 23 05:24:52 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4093","Creating new task with amount","firefox","Wed Sep 23 05:24:19 UTC 2026","passed","Wed Sep 23 05:24:23 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3726","Vacation request - reject-button","firefox","Wed Sep 23 05:24:25 UTC 2026","passed","Wed Sep 23 05:24:29 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4529","Creating new task with amount","chromium","Wed Sep 23 05:24:33 UTC 2026","passed","Wed Sep 23 05:24:37 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4048","Vacation request - approve-button","chromium","Wed Sep 23 05:24:32 UTC 2026","passed","Wed Sep 23 05:24:36 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3102","Validation creating task","webkit","Wed Sep 23 05:24:58 UTC 2026","passed","Wed Sep 23 05:25:01 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2934","Deleting all requests","firefox","Wed Sep 23 05:24:31 UTC 2026","passed","Wed Sep 23 05:24:34 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1724","Reset Password","chromium","Wed Sep 23 05:24:48 UTC 2026","passed","Wed Sep 23 05:24:49 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1900","Incorrect data validation (Missing Dates)","firefox","Wed Sep 23 05:24:29 UTC 2026","passed","Wed Sep 23 05:24:31 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1687","Sign In","chromium","Wed Sep 23 05:24:46 UTC 2026","passed","Wed Sep 23 05:24:47 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","5905","Creating new task with amount","webkit","Wed Sep 23 05:24:52 UTC 2026","passed","Wed Sep 23 05:24:58 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2021","Incorrect data validation (Missing Dates)","chromium","Wed Sep 23 05:24:44 UTC 2026","passed","Wed Sep 23 05:24:46 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4257","Sick Leave request - reject-button","chromium","Wed Sep 23 05:24:36 UTC 2026","passed","Wed Sep 23 05:24:40 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1959","Validation creating task","firefox","Wed Sep 23 05:24:23 UTC 2026","passed","Wed Sep 23 05:24:25 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1375","Sign In","firefox","Wed Sep 23 05:24:30 UTC 2026","passed","Wed Sep 23 05:24:31 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2602","Incorrect data validation (Missing Dates)","webkit","Wed Sep 23 05:25:07 UTC 2026","passed","Wed Sep 23 05:25:10 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3943","Vacation request - reject-button","chromium","Wed Sep 23 05:24:40 UTC 2026","passed","Wed Sep 23 05:24:44 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3266","Deleting all requests","webkit","Wed Sep 23 05:25:10 UTC 2026","passed","Wed Sep 23 05:25:13 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1978","Reset Password","webkit","Wed Sep 23 05:25:11 UTC 2026","passed","Wed Sep 23 05:25:13 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","7302","Moving tasks to next month free and paid type","webkit","Wed Sep 23 05:25:01 UTC 2026","passed","Wed Sep 23 05:25:09 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1332","Invalid data","chromium","Wed Sep 23 05:24:49 UTC 2026","passed","Wed Sep 23 05:24:51 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","5169","Sick Leave request - reject-button","webkit","Wed Sep 23 05:24:57 UTC 2026","passed","Wed Sep 23 05:25:02 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","7130","Creating new task with free amount","firefox","Wed Sep 23 05:24:11 UTC 2026","passed","Wed Sep 23 05:24:18 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2406","Deleting all requests","chromium","Wed Sep 23 05:24:46 UTC 2026","passed","Wed Sep 23 05:24:49 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
