"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1601","Sign In","chromium","Mon May 25 05:16:33 UTC 2026","passed","Mon May 25 05:16:35 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1171","Invalid data","webkit","Mon May 25 05:16:39 UTC 2026","passed","Mon May 25 05:16:40 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1853","Reset Password","firefox","Mon May 25 05:16:19 UTC 2026","passed","Mon May 25 05:16:21 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1487","Reset Password","webkit","Mon May 25 05:16:37 UTC 2026","passed","Mon May 25 05:16:38 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3463","Vacation request - reject-button","webkit","Mon May 25 05:16:47 UTC 2026","passed","Mon May 25 05:16:50 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3807","Sick Leave request - reject-button","chromium","Mon May 25 05:16:24 UTC 2026","passed","Mon May 25 05:16:28 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3432","Vacation request - approve-button","firefox","Mon May 25 05:16:06 UTC 2026","passed","Mon May 25 05:16:09 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3366","Sick Leave request - reject-button","firefox","Mon May 25 05:16:09 UTC 2026","passed","Mon May 25 05:16:13 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3811","Vacation request - reject-button","chromium","Mon May 25 05:16:28 UTC 2026","passed","Mon May 25 05:16:32 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2098","Validation creating task","firefox","Mon May 25 05:16:10 UTC 2026","passed","Mon May 25 05:16:12 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3501","Sick Leave request - reject-button","webkit","Mon May 25 05:16:43 UTC 2026","passed","Mon May 25 05:16:47 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3609","Vacation request - reject-button","firefox","Mon May 25 05:16:13 UTC 2026","passed","Mon May 25 05:16:16 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","8057","Creating new task with free amount","firefox","Mon May 25 05:15:57 UTC 2026","passed","Mon May 25 05:16:05 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2010","Reset Password","chromium","Mon May 25 05:16:35 UTC 2026","passed","Mon May 25 05:16:37 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1295","Invalid data","chromium","Mon May 25 05:16:37 UTC 2026","passed","Mon May 25 05:16:38 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4610","Moving tasks to next month free and paid type","firefox","Mon May 25 05:16:12 UTC 2026","passed","Mon May 25 05:16:17 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5601","Moving tasks to next month free and paid type","webkit","Mon May 25 05:16:30 UTC 2026","passed","Mon May 25 05:16:36 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2069","Incorrect data validation (Missing Dates)","webkit","Mon May 25 05:16:50 UTC 2026","passed","Mon May 25 05:16:53 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2201","Incorrect data validation (Missing Dates)","firefox","Mon May 25 05:16:16 UTC 2026","passed","Mon May 25 05:16:19 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4467","Creating new task with amount","chromium","Mon May 25 05:16:21 UTC 2026","passed","Mon May 25 05:16:25 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3537","Vacation request - approve-button","webkit","Mon May 25 05:16:40 UTC 2026","passed","Mon May 25 05:16:43 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3986","Creating new task with amount","firefox","Mon May 25 05:16:06 UTC 2026","passed","Mon May 25 05:16:10 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1408","Sign In","webkit","Mon May 25 05:16:36 UTC 2026","passed","Mon May 25 05:16:37 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2173","Deleting all requests","webkit","Mon May 25 05:16:53 UTC 2026","passed","Mon May 25 05:16:55 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5834","Moving tasks to next month free and paid type","chromium","Mon May 25 05:16:27 UTC 2026","passed","Mon May 25 05:16:33 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2607","Deleting all requests","firefox","Mon May 25 05:16:19 UTC 2026","passed","Mon May 25 05:16:21 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2027","Validation creating task","chromium","Mon May 25 05:16:25 UTC 2026","passed","Mon May 25 05:16:27 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","8263","Sick Leave request - approve-button","firefox","Mon May 25 05:15:57 UTC 2026","passed","Mon May 25 05:16:05 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2285","Deleting all requests","chromium","Mon May 25 05:16:34 UTC 2026","passed","Mon May 25 05:16:36 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1151","Invalid data","firefox","Mon May 25 05:16:21 UTC 2026","passed","Mon May 25 05:16:22 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","30118","Sick Leave request - approve-button","webkit","Mon May 25 05:16:08 UTC 2026","broken","Mon May 25 05:16:38 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1784","Sign In","firefox","Mon May 25 05:16:17 UTC 2026","passed","Mon May 25 05:16:19 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","5161","Creating new task with free amount","chromium","Mon May 25 05:16:15 UTC 2026","passed","Mon May 25 05:16:20 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4030","Vacation request - approve-button","chromium","Mon May 25 05:16:20 UTC 2026","passed","Mon May 25 05:16:24 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4094","Creating new task with amount","webkit","Mon May 25 05:16:23 UTC 2026","passed","Mon May 25 05:16:28 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2407","Validation creating task","webkit","Mon May 25 05:16:28 UTC 2026","passed","Mon May 25 05:16:30 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2201","Incorrect data validation (Missing Dates)","chromium","Mon May 25 05:16:32 UTC 2026","passed","Mon May 25 05:16:34 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4816","Sick Leave request - approve-button","chromium","Mon May 25 05:16:15 UTC 2026","passed","Mon May 25 05:16:20 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","14642","Creating new task with free amount","webkit","Mon May 25 05:16:08 UTC 2026","passed","Mon May 25 05:16:23 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
