"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1764","Deleting all requests","chromium","Sat Jun 20 05:06:01 UTC 2026","passed","Sat Jun 20 05:06:03 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3513","Sick Leave request - reject-button","chromium","Sat Jun 20 05:05:52 UTC 2026","passed","Sat Jun 20 05:05:55 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","9780","Moving tasks to next month free and paid type","chromium","Sat Jun 20 05:05:55 UTC 2026","failed","Sat Jun 20 05:06:04 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3709","Vacation request - reject-button","chromium","Sat Jun 20 05:05:55 UTC 2026","passed","Sat Jun 20 05:05:59 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5638","Moving tasks to next month free and paid type","firefox","Sat Jun 20 05:05:48 UTC 2026","passed","Sat Jun 20 05:05:54 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1545","Reset Password","chromium","Sat Jun 20 05:06:04 UTC 2026","passed","Sat Jun 20 05:06:06 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1907","Incorrect data validation (Missing Dates)","chromium","Sat Jun 20 05:05:59 UTC 2026","passed","Sat Jun 20 05:06:01 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1408","Sign In","chromium","Sat Jun 20 05:06:03 UTC 2026","passed","Sat Jun 20 05:06:04 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1574","Reset Password","webkit","Sat Jun 20 05:06:15 UTC 2026","passed","Sat Jun 20 05:06:16 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2063","Validation creating task","chromium","Sat Jun 20 05:05:53 UTC 2026","passed","Sat Jun 20 05:05:55 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3784","Vacation request - approve-button","chromium","Sat Jun 20 05:05:48 UTC 2026","passed","Sat Jun 20 05:05:52 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1883","Incorrect data validation (Missing Dates)","webkit","Sat Jun 20 05:06:30 UTC 2026","passed","Sat Jun 20 05:06:32 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1181","Invalid data","chromium","Sat Jun 20 05:06:06 UTC 2026","passed","Sat Jun 20 05:06:07 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","11763","Creating new task with free amount","webkit","Sat Jun 20 05:05:48 UTC 2026","passed","Sat Jun 20 05:06:00 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3879","Vacation request - approve-button","firefox","Sat Jun 20 05:05:42 UTC 2026","passed","Sat Jun 20 05:05:46 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","30108","Sick Leave request - approve-button","webkit","Sat Jun 20 05:05:48 UTC 2026","broken","Sat Jun 20 05:06:18 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2041","Validation creating task","webkit","Sat Jun 20 05:06:05 UTC 2026","passed","Sat Jun 20 05:06:07 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4565","Creating new task with amount","chromium","Sat Jun 20 05:05:48 UTC 2026","passed","Sat Jun 20 05:05:53 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4764","Creating new task with amount","webkit","Sat Jun 20 05:06:00 UTC 2026","passed","Sat Jun 20 05:06:05 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3420","Deleting all requests","firefox","Sat Jun 20 05:05:55 UTC 2026","passed","Sat Jun 20 05:05:58 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4459","Creating new task with amount","firefox","Sat Jun 20 05:05:42 UTC 2026","passed","Sat Jun 20 05:05:46 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1455","Sign In","firefox","Sat Jun 20 05:05:54 UTC 2026","passed","Sat Jun 20 05:05:56 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3658","Sick Leave request - reject-button","firefox","Sat Jun 20 05:05:46 UTC 2026","passed","Sat Jun 20 05:05:49 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1051","Invalid data","firefox","Sat Jun 20 05:05:58 UTC 2026","passed","Sat Jun 20 05:05:59 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3588","Vacation request - approve-button","webkit","Sat Jun 20 05:06:19 UTC 2026","passed","Sat Jun 20 05:06:23 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3525","Sick Leave request - reject-button","webkit","Sat Jun 20 05:06:23 UTC 2026","passed","Sat Jun 20 05:06:27 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4516","Creating new task with free amount","chromium","Sat Jun 20 05:05:43 UTC 2026","passed","Sat Jun 20 05:05:48 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","6360","Sick Leave request - approve-button","firefox","Sat Jun 20 05:05:34 UTC 2026","passed","Sat Jun 20 05:05:41 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2010","Incorrect data validation (Missing Dates)","firefox","Sat Jun 20 05:05:53 UTC 2026","passed","Sat Jun 20 05:05:55 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1334","Invalid data","webkit","Sat Jun 20 05:06:16 UTC 2026","passed","Sat Jun 20 05:06:18 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1503","Sign In","webkit","Sat Jun 20 05:06:13 UTC 2026","passed","Sat Jun 20 05:06:15 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1965","Reset Password","firefox","Sat Jun 20 05:05:56 UTC 2026","passed","Sat Jun 20 05:05:58 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3739","Vacation request - reject-button","firefox","Sat Jun 20 05:05:49 UTC 2026","passed","Sat Jun 20 05:05:53 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","6129","Creating new task with free amount","firefox","Sat Jun 20 05:05:34 UTC 2026","passed","Sat Jun 20 05:05:41 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3541","Vacation request - reject-button","webkit","Sat Jun 20 05:06:27 UTC 2026","passed","Sat Jun 20 05:06:30 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4393","Sick Leave request - approve-button","chromium","Sat Jun 20 05:05:43 UTC 2026","passed","Sat Jun 20 05:05:48 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2107","Validation creating task","firefox","Sat Jun 20 05:05:46 UTC 2026","passed","Sat Jun 20 05:05:48 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2229","Deleting all requests","webkit","Sat Jun 20 05:06:32 UTC 2026","passed","Sat Jun 20 05:06:34 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","6034","Moving tasks to next month free and paid type","webkit","Sat Jun 20 05:06:07 UTC 2026","passed","Sat Jun 20 05:06:13 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
