"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2313","Incorrect data validation (Missing Dates)","chromium","Sun Feb 08 06:47:08 UTC 2026","passed","Sun Feb 08 06:47:10 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1962","Deleting all requests","chromium","Sun Feb 08 06:47:10 UTC 2026","passed","Sun Feb 08 06:47:12 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5940","Sick Leave request - approve-button","firefox","Sun Feb 08 06:46:10 UTC 2026","passed","Sun Feb 08 06:46:16 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1653","Reset Password","firefox","Sun Feb 08 06:46:34 UTC 2026","passed","Sun Feb 08 06:46:36 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1662","Incorrect data validation (Missing Dates)","firefox","Sun Feb 08 06:46:29 UTC 2026","passed","Sun Feb 08 06:46:31 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3685","Sick Leave request - reject-button","firefox","Sun Feb 08 06:46:21 UTC 2026","passed","Sun Feb 08 06:46:25 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3950","Vacation request - reject-button","chromium","Sun Feb 08 06:47:04 UTC 2026","passed","Sun Feb 08 06:47:08 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1283","Invalid data","chromium","Sun Feb 08 06:46:47 UTC 2026","passed","Sun Feb 08 06:46:48 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3881","Vacation request - reject-button","firefox","Sun Feb 08 06:46:25 UTC 2026","passed","Sun Feb 08 06:46:29 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1063","Invalid data","firefox","Sun Feb 08 06:46:36 UTC 2026","passed","Sun Feb 08 06:46:37 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2682","Incorrect data validation (Missing Dates)","webkit","Sun Feb 08 06:47:03 UTC 2026","passed","Sun Feb 08 06:47:06 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4979","Sick Leave request - reject-button","webkit","Sun Feb 08 06:46:54 UTC 2026","passed","Sun Feb 08 06:46:59 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1503","Sign In","firefox","Sun Feb 08 06:46:33 UTC 2026","passed","Sun Feb 08 06:46:34 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","9974","Moving tasks to next month free and paid type","firefox","Sun Feb 08 06:46:23 UTC 2026","failed","Sun Feb 08 06:46:33 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","30067","Vacation request - approve-button","chromium","Sun Feb 08 06:46:29 UTC 2026","broken","Sun Feb 08 06:46:59 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2129","Sign In","webkit","Sun Feb 08 06:47:08 UTC 2026","passed","Sun Feb 08 06:47:10 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3405","Deleting all requests","webkit","Sun Feb 08 06:47:06 UTC 2026","passed","Sun Feb 08 06:47:09 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4271","Creating new task with amount","firefox","Sun Feb 08 06:46:17 UTC 2026","passed","Sun Feb 08 06:46:21 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1282","Invalid data","webkit","Sun Feb 08 06:47:11 UTC 2026","passed","Sun Feb 08 06:47:13 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2238","Validation creating task","firefox","Sun Feb 08 06:46:21 UTC 2026","passed","Sun Feb 08 06:46:23 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5755","Moving tasks to next month free and paid type","chromium","Sun Feb 08 06:46:37 UTC 2026","passed","Sun Feb 08 06:46:42 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2439","Validation creating task","chromium","Sun Feb 08 06:46:34 UTC 2026","passed","Sun Feb 08 06:46:37 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2113","Deleting all requests","firefox","Sun Feb 08 06:46:31 UTC 2026","passed","Sun Feb 08 06:46:33 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1660","Reset Password","chromium","Sun Feb 08 06:46:45 UTC 2026","passed","Sun Feb 08 06:46:47 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","13403","Sick Leave request - approve-button","webkit","Sun Feb 08 06:46:34 UTC 2026","passed","Sun Feb 08 06:46:48 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5104","Vacation request - approve-button","webkit","Sun Feb 08 06:46:49 UTC 2026","passed","Sun Feb 08 06:46:54 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1588","Reset Password","webkit","Sun Feb 08 06:47:10 UTC 2026","passed","Sun Feb 08 06:47:11 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4155","Sick Leave request - reject-button","chromium","Sun Feb 08 06:47:00 UTC 2026","passed","Sun Feb 08 06:47:04 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","16635","Creating new task with free amount","webkit","Sun Feb 08 06:46:34 UTC 2026","passed","Sun Feb 08 06:46:51 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","8219","Moving tasks to next month free and paid type","webkit","Sun Feb 08 06:46:59 UTC 2026","passed","Sun Feb 08 06:47:08 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4664","Vacation request - reject-button","webkit","Sun Feb 08 06:46:59 UTC 2026","passed","Sun Feb 08 06:47:03 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4709","Creating new task with amount","chromium","Sun Feb 08 06:46:30 UTC 2026","passed","Sun Feb 08 06:46:34 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5081","Creating new task with amount","webkit","Sun Feb 08 06:46:52 UTC 2026","passed","Sun Feb 08 06:46:57 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5372","Creating new task with free amount","chromium","Sun Feb 08 06:46:23 UTC 2026","passed","Sun Feb 08 06:46:29 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2393","Sign In","chromium","Sun Feb 08 06:46:42 UTC 2026","passed","Sun Feb 08 06:46:45 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4164","Vacation request - approve-button","firefox","Sun Feb 08 06:46:17 UTC 2026","passed","Sun Feb 08 06:46:21 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","6075","Creating new task with free amount","firefox","Sun Feb 08 06:46:10 UTC 2026","passed","Sun Feb 08 06:46:16 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2569","Validation creating task","webkit","Sun Feb 08 06:46:57 UTC 2026","passed","Sun Feb 08 06:46:59 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4720","Sick Leave request - approve-button","chromium","Sun Feb 08 06:46:23 UTC 2026","passed","Sun Feb 08 06:46:28 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
