"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1944","Reset Password","firefox","Thu Apr 30 08:18:28 UTC 2026","passed","Thu Apr 30 08:18:30 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","7108","Moving tasks to next month free and paid type","webkit","Thu Apr 30 08:18:32 UTC 2026","passed","Thu Apr 30 08:18:39 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3788","Vacation request - reject-button","webkit","Thu Apr 30 08:18:33 UTC 2026","passed","Thu Apr 30 08:18:36 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1264","Invalid data","chromium","Thu Apr 30 08:18:22 UTC 2026","passed","Thu Apr 30 08:18:23 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2065","Validation creating task","chromium","Thu Apr 30 08:18:10 UTC 2026","passed","Thu Apr 30 08:18:12 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4742","Creating new task with amount","firefox","Thu Apr 30 08:18:12 UTC 2026","passed","Thu Apr 30 08:18:16 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2496","Incorrect data validation (Missing Dates)","chromium","Thu Apr 30 08:18:17 UTC 2026","passed","Thu Apr 30 08:18:19 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5398","Vacation request - approve-button","webkit","Thu Apr 30 08:18:23 UTC 2026","passed","Thu Apr 30 08:18:29 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2350","Deleting all requests","chromium","Thu Apr 30 08:18:19 UTC 2026","passed","Thu Apr 30 08:18:21 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3964","Sick Leave request - reject-button","webkit","Thu Apr 30 08:18:29 UTC 2026","passed","Thu Apr 30 08:18:33 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1747","Reset Password","webkit","Thu Apr 30 08:18:41 UTC 2026","passed","Thu Apr 30 08:18:42 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","13586","Sick Leave request - approve-button","webkit","Thu Apr 30 08:18:09 UTC 2026","passed","Thu Apr 30 08:18:22 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3399","Sick Leave request - reject-button","chromium","Thu Apr 30 08:18:10 UTC 2026","passed","Thu Apr 30 08:18:13 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","6209","Creating new task with free amount","firefox","Thu Apr 30 08:18:05 UTC 2026","passed","Thu Apr 30 08:18:11 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5332","Sick Leave request - approve-button","chromium","Thu Apr 30 08:18:00 UTC 2026","passed","Thu Apr 30 08:18:05 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3575","Vacation request - reject-button","chromium","Thu Apr 30 08:18:13 UTC 2026","passed","Thu Apr 30 08:18:17 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","6488","Moving tasks to next month free and paid type","firefox","Thu Apr 30 08:18:19 UTC 2026","passed","Thu Apr 30 08:18:26 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2830","Validation creating task","firefox","Thu Apr 30 08:18:16 UTC 2026","passed","Thu Apr 30 08:18:19 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2022","Reset Password","chromium","Thu Apr 30 08:18:20 UTC 2026","passed","Thu Apr 30 08:18:22 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2512","Validation creating task","webkit","Thu Apr 30 08:18:29 UTC 2026","passed","Thu Apr 30 08:18:32 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5904","Moving tasks to next month free and paid type","chromium","Thu Apr 30 08:18:12 UTC 2026","passed","Thu Apr 30 08:18:18 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3747","Vacation request - approve-button","chromium","Thu Apr 30 08:18:06 UTC 2026","passed","Thu Apr 30 08:18:10 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1993","Incorrect data validation (Missing Dates)","firefox","Thu Apr 30 08:18:26 UTC 2026","passed","Thu Apr 30 08:18:28 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5010","Vacation request - approve-button","firefox","Thu Apr 30 08:18:12 UTC 2026","passed","Thu Apr 30 08:18:17 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1765","Sign In","firefox","Thu Apr 30 08:18:26 UTC 2026","passed","Thu Apr 30 08:18:28 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1779","Sign In","webkit","Thu Apr 30 08:18:39 UTC 2026","passed","Thu Apr 30 08:18:41 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","5410","Creating new task with free amount","chromium","Thu Apr 30 08:18:00 UTC 2026","passed","Thu Apr 30 08:18:06 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4071","Vacation request - reject-button","firefox","Thu Apr 30 08:18:21 UTC 2026","passed","Thu Apr 30 08:18:26 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1042","Invalid data","webkit","Thu Apr 30 08:18:42 UTC 2026","passed","Thu Apr 30 08:18:43 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3365","Deleting all requests","firefox","Thu Apr 30 08:18:28 UTC 2026","passed","Thu Apr 30 08:18:31 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","13721","Creating new task with free amount","webkit","Thu Apr 30 08:18:09 UTC 2026","passed","Thu Apr 30 08:18:22 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1243","Invalid data","firefox","Thu Apr 30 08:18:30 UTC 2026","passed","Thu Apr 30 08:18:31 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1753","Sign In","chromium","Thu Apr 30 08:18:18 UTC 2026","passed","Thu Apr 30 08:18:20 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","5720","Creating new task with amount","webkit","Thu Apr 30 08:18:23 UTC 2026","passed","Thu Apr 30 08:18:29 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2637","Deleting all requests","webkit","Thu Apr 30 08:18:39 UTC 2026","passed","Thu Apr 30 08:18:42 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5712","Sick Leave request - approve-button","firefox","Thu Apr 30 08:18:05 UTC 2026","passed","Thu Apr 30 08:18:11 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
