"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1235","Invalid data","firefox","Sun Aug 02 04:20:06 UTC 2026","passed","Sun Aug 02 04:20:08 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","14664","Sick Leave request - approve-button","webkit","Sun Aug 02 04:19:43 UTC 2026","passed","Sun Aug 02 04:19:57 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2385","Deleting all requests","firefox","Sun Aug 02 04:20:03 UTC 2026","passed","Sun Aug 02 04:20:06 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3953","Sick Leave request - reject-button","chromium","Sun Aug 02 04:19:50 UTC 2026","passed","Sun Aug 02 04:19:54 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","10528","Moving tasks to next month free and paid type","chromium","Sun Aug 02 04:19:54 UTC 2026","failed","Sun Aug 02 04:20:05 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1778","Sign In","webkit","Sun Aug 02 04:20:15 UTC 2026","passed","Sun Aug 02 04:20:16 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","7425","Moving tasks to next month free and paid type","webkit","Sun Aug 02 04:20:07 UTC 2026","passed","Sun Aug 02 04:20:15 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2845","Validation creating task","chromium","Sun Aug 02 04:19:51 UTC 2026","passed","Sun Aug 02 04:19:54 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1158","Invalid data","webkit","Sun Aug 02 04:20:18 UTC 2026","passed","Sun Aug 02 04:20:19 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1218","Invalid data","chromium","Sun Aug 02 04:20:06 UTC 2026","passed","Sun Aug 02 04:20:07 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
