"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4304","Creating new task with free amount","chromium","Thu Jan 01 06:30:34 UTC 2026","passed","Thu Jan 01 06:30:38 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1803","Incorrect data validation (Missing Dates)","chromium","Thu Jan 01 06:30:50 UTC 2026","passed","Thu Jan 01 06:30:52 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1333","Invalid data","chromium","Thu Jan 01 06:30:55 UTC 2026","passed","Thu Jan 01 06:30:56 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3121","Deleting all requests","webkit","Thu Jan 01 06:31:37 UTC 2026","passed","Thu Jan 01 06:31:40 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3176","Deleting all requests","firefox","Thu Jan 01 06:30:46 UTC 2026","passed","Thu Jan 01 06:30:50 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3765","Sick Leave request - reject-button","firefox","Thu Jan 01 06:30:37 UTC 2026","passed","Thu Jan 01 06:30:41 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1529","Sign In","chromium","Thu Jan 01 06:30:51 UTC 2026","passed","Thu Jan 01 06:30:53 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2599","Incorrect data validation (Missing Dates)","webkit","Thu Jan 01 06:31:34 UTC 2026","passed","Thu Jan 01 06:31:37 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1907","Reset Password","chromium","Thu Jan 01 06:30:53 UTC 2026","passed","Thu Jan 01 06:30:55 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","11340","Sick Leave request - approve-button","webkit","Thu Jan 01 06:31:08 UTC 2026","passed","Thu Jan 01 06:31:20 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5442","Moving tasks to next month free and paid type","chromium","Thu Jan 01 06:30:46 UTC 2026","passed","Thu Jan 01 06:30:51 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3703","Vacation request - approve-button","firefox","Thu Jan 01 06:30:33 UTC 2026","passed","Thu Jan 01 06:30:37 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3445","Vacation request - reject-button","chromium","Thu Jan 01 06:30:47 UTC 2026","passed","Thu Jan 01 06:30:50 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5933","Creating new task with amount","webkit","Thu Jan 01 06:31:20 UTC 2026","passed","Thu Jan 01 06:31:26 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","5735","Moving tasks to next month free and paid type","firefox","Thu Jan 01 06:30:40 UTC 2026","passed","Thu Jan 01 06:30:46 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","6877","Moving tasks to next month free and paid type","webkit","Thu Jan 01 06:31:29 UTC 2026","passed","Thu Jan 01 06:31:36 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1148","Invalid data","firefox","Thu Jan 01 06:30:50 UTC 2026","passed","Thu Jan 01 06:30:51 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1929","Incorrect data validation (Missing Dates)","firefox","Thu Jan 01 06:30:45 UTC 2026","passed","Thu Jan 01 06:30:46 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4324","Vacation request - approve-button","webkit","Thu Jan 01 06:31:20 UTC 2026","passed","Thu Jan 01 06:31:25 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4613","Sick Leave request - reject-button","webkit","Thu Jan 01 06:31:25 UTC 2026","passed","Thu Jan 01 06:31:29 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4203","Sick Leave request - approve-button","chromium","Thu Jan 01 06:30:34 UTC 2026","passed","Thu Jan 01 06:30:38 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1727","Sign In","webkit","Thu Jan 01 06:31:36 UTC 2026","passed","Thu Jan 01 06:31:38 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2034","Validation creating task","firefox","Thu Jan 01 06:30:38 UTC 2026","passed","Thu Jan 01 06:30:40 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2173","Validation creating task","chromium","Thu Jan 01 06:30:44 UTC 2026","passed","Thu Jan 01 06:30:46 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4241","Creating new task with amount","firefox","Thu Jan 01 06:30:34 UTC 2026","passed","Thu Jan 01 06:30:38 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","11418","Creating new task with free amount","webkit","Thu Jan 01 06:31:08 UTC 2026","passed","Thu Jan 01 06:31:20 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3963","Vacation request - approve-button","chromium","Thu Jan 01 06:30:39 UTC 2026","passed","Thu Jan 01 06:30:43 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1879","Deleting all requests","chromium","Thu Jan 01 06:30:52 UTC 2026","passed","Thu Jan 01 06:30:54 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3681","Vacation request - reject-button","firefox","Thu Jan 01 06:30:41 UTC 2026","passed","Thu Jan 01 06:30:45 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1970","Sign In","firefox","Thu Jan 01 06:30:46 UTC 2026","passed","Thu Jan 01 06:30:48 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2802","Validation creating task","webkit","Thu Jan 01 06:31:26 UTC 2026","passed","Thu Jan 01 06:31:29 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","6935","Creating new task with free amount","firefox","Thu Jan 01 06:30:26 UTC 2026","passed","Thu Jan 01 06:30:33 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","3646","Sick Leave request - reject-button","chromium","Thu Jan 01 06:30:43 UTC 2026","passed","Thu Jan 01 06:30:47 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4538","Vacation request - reject-button","webkit","Thu Jan 01 06:31:29 UTC 2026","passed","Thu Jan 01 06:31:34 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","6106","Sick Leave request - approve-button","firefox","Thu Jan 01 06:30:26 UTC 2026","passed","Thu Jan 01 06:30:32 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1766","Reset Password","firefox","Thu Jan 01 06:30:48 UTC 2026","passed","Thu Jan 01 06:30:50 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1880","Reset Password","webkit","Thu Jan 01 06:31:38 UTC 2026","passed","Thu Jan 01 06:31:40 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4106","Creating new task with amount","chromium","Thu Jan 01 06:30:39 UTC 2026","passed","Thu Jan 01 06:30:44 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1201","Invalid data","webkit","Thu Jan 01 06:31:40 UTC 2026","passed","Thu Jan 01 06:31:41 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
