"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4547","Vacation request - approve-button","webkit","Sat May 30 04:45:51 UTC 2026","passed","Sat May 30 04:45:55 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4358","Sick Leave request - approve-button","chromium","Sat May 30 04:45:34 UTC 2026","passed","Sat May 30 04:45:39 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3530","Vacation request - reject-button","webkit","Sat May 30 04:45:59 UTC 2026","passed","Sat May 30 04:46:03 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3938","Validation creating task","chromium","Sat May 30 04:45:44 UTC 2026","passed","Sat May 30 04:45:48 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1682","Sign In","firefox","Sat May 30 04:45:50 UTC 2026","passed","Sat May 30 04:45:52 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","6664","Moving tasks to next month free and paid type","webkit","Sat May 30 04:46:01 UTC 2026","passed","Sat May 30 04:46:08 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1098","Invalid data","webkit","Sat May 30 04:46:11 UTC 2026","passed","Sat May 30 04:46:12 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3975","Creating new task with amount","chromium","Sat May 30 04:45:40 UTC 2026","passed","Sat May 30 04:45:44 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1449","Invalid data","chromium","Sat May 30 04:45:56 UTC 2026","passed","Sat May 30 04:45:58 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2142","Reset Password","firefox","Sat May 30 04:45:52 UTC 2026","passed","Sat May 30 04:45:54 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","6267","Sick Leave request - approve-button","firefox","Sat May 30 04:45:30 UTC 2026","passed","Sat May 30 04:45:36 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1733","Reset Password","chromium","Sat May 30 04:45:55 UTC 2026","passed","Sat May 30 04:45:56 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","2092","Incorrect data validation (Missing Dates)","chromium","Sat May 30 04:45:52 UTC 2026","passed","Sat May 30 04:45:54 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","17405","Creating new task with free amount","webkit","Sat May 30 04:45:34 UTC 2026","passed","Sat May 30 04:45:52 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1938","Incorrect data validation (Missing Dates)","firefox","Sat May 30 04:45:49 UTC 2026","passed","Sat May 30 04:45:51 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4760","Vacation request - reject-button","firefox","Sat May 30 04:45:44 UTC 2026","passed","Sat May 30 04:45:49 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
