"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2080","Deleting all requests","firefox","Thu Mar 12 06:53:09 UTC 2026","passed","Thu Mar 12 06:53:11 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2139","Incorrect data validation (Missing Dates)","chromium","Thu Mar 12 06:53:20 UTC 2026","passed","Thu Mar 12 06:53:22 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2827","Validation creating task","webkit","Thu Mar 12 06:53:23 UTC 2026","passed","Thu Mar 12 06:53:26 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","6537","Moving tasks to next month free and paid type","webkit","Thu Mar 12 06:53:26 UTC 2026","passed","Thu Mar 12 06:53:33 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","4852","Vacation request - reject-button","webkit","Thu Mar 12 06:53:23 UTC 2026","passed","Thu Mar 12 06:53:28 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","11853","Sick Leave request - approve-button","webkit","Thu Mar 12 06:53:02 UTC 2026","passed","Thu Mar 12 06:53:14 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1186","Invalid data","webkit","Thu Mar 12 06:53:36 UTC 2026","passed","Thu Mar 12 06:53:37 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","6447","Sick Leave request - approve-button","firefox","Thu Mar 12 06:52:47 UTC 2026","passed","Thu Mar 12 06:52:53 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","5088","Creating new task with amount","webkit","Thu Mar 12 06:53:18 UTC 2026","passed","Thu Mar 12 06:53:23 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","2128","Reset Password","chromium","Thu Mar 12 06:53:26 UTC 2026","passed","Thu Mar 12 06:53:28 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4359","Sick Leave request - reject-button","firefox","Thu Mar 12 06:52:59 UTC 2026","passed","Thu Mar 12 06:53:03 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","3287","Deleting all requests","webkit","Thu Mar 12 06:53:31 UTC 2026","passed","Thu Mar 12 06:53:34 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","2565","Incorrect data validation (Missing Dates)","webkit","Thu Mar 12 06:53:28 UTC 2026","passed","Thu Mar 12 06:53:30 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","4488","Creating new task with amount","firefox","Thu Mar 12 06:52:54 UTC 2026","passed","Thu Mar 12 06:52:58 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1270","Invalid data","firefox","Thu Mar 12 06:53:15 UTC 2026","passed","Thu Mar 12 06:53:16 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1385","Invalid data","chromium","Thu Mar 12 06:53:28 UTC 2026","passed","Thu Mar 12 06:53:30 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1657","Reset Password","firefox","Thu Mar 12 06:53:13 UTC 2026","passed","Thu Mar 12 06:53:15 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","4442","Creating new task with amount","chromium","Thu Mar 12 06:53:12 UTC 2026","passed","Thu Mar 12 06:53:17 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
