"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2406","Deleting all requests","webkit","Thu Jun 18 05:31:09 UTC 2026","passed","Thu Jun 18 05:31:11 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1766","Sign In","firefox","Thu Jun 18 05:30:48 UTC 2026","passed","Thu Jun 18 05:30:50 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3778","Creating new task with amount","chromium","Thu Jun 18 05:30:42 UTC 2026","passed","Thu Jun 18 05:30:46 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1534","Reset Password","firefox","Thu Jun 18 05:30:50 UTC 2026","passed","Thu Jun 18 05:30:52 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","3745","Vacation request - approve-button","chromium","Thu Jun 18 05:30:41 UTC 2026","passed","Thu Jun 18 05:30:45 UTC 2026","@smoke Leave Requests","integration/leaveRequests/leaveRequests.spec.ts","",""
"","1141","Invalid data","webkit","Thu Jun 18 05:31:12 UTC 2026","passed","Thu Jun 18 05:31:14 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1913","Validation creating task","chromium","Thu Jun 18 05:30:46 UTC 2026","passed","Thu Jun 18 05:30:48 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
"","1511","Reset Password","chromium","Thu Jun 18 05:30:54 UTC 2026","passed","Thu Jun 18 05:30:56 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","1137","Invalid data","chromium","Thu Jun 18 05:30:56 UTC 2026","passed","Thu Jun 18 05:30:57 UTC 2026","@smoke Registration and checking cases","integration/registration/registration.spec.ts","",""
"","13352","Creating new task with free amount","webkit","Thu Jun 18 05:30:40 UTC 2026","passed","Thu Jun 18 05:30:53 UTC 2026","@E2E Checklist","integration/checklist/checklist.spec.ts","",""
